query_id,template_id,params
3a1062.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('friendship',\n                    'song')"", ""N_SSS_B"": ""('[pl]',\n                          '[us]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('episode',\n                  'movie',\n                  'video movie')"", ""N_SSS_E"": ""('cinematographer',\n                  'director')"", ""N_SSS_F"": ""('m')""}"
3a415.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1925"", ""N_SSS_A"": ""('murder',\n                    'revenge',\n                    'sex',\n                    'singer')"", ""N_SSS_B"": ""('[au]',\n                          '[de]',\n                          '[fi]',\n                          '[mx]',\n                          '[se]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('tv movie',\n                  'tv series',\n                  'video game')"", ""N_SSS_E"": ""('composer',\n                  'producer')"", ""N_SSS_F"": ""('m')""}"
3a245.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('flashback')"", ""N_SSS_B"": ""('[ee]',\n                          '[ir]',\n                          '[ve]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('tv movie',\n                  'tv series',\n                  'video game')"", ""N_SSS_E"": ""('editor',\n                  'writer')"", ""N_SSS_F"": ""('f')""}"
3a61.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('death',\n                    'doctor',\n                    'lesbian',\n                    'police',\n                    'song')"", ""N_SSS_B"": ""('[br]',\n                          '[gr]',\n                          '[hk]',\n                          '[us]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('episode',\n                  'movie',\n                  'video movie')"", ""N_SSS_E"": ""('actress')"", ""N_SSS_F"": ""('f')""}"
3a94.sql,1,"{""###_A"": ""1975"", ""###_B"": ""1875"", ""N_SSS_A"": ""('dog',\n                    'fight',\n                    'gay',\n                    'hospital',\n                    'one-word-title',\n                    'oral-sex',\n                    'revenge',\n                    'singer',\n                    'violence')"", ""N_SSS_B"": ""('[at]',\n                          '[br]',\n                          '[dk]',\n                          '[gr]',\n                          '[hk]',\n                          '[nl]',\n                          '[pl]',\n                          '[pt]',\n                          '[ru]',\n                          '[se]',\n                          '[us]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('episode',\n                  'movie')"", ""N_SSS_E"": ""('composer',\n                  'miscellaneous crew')"", ""N_SSS_F"": ""('m')""}"
3a1228.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('friendship',\n                    'male-frontal-nudity',\n                    'song')"", ""N_SSS_B"": ""('[ar]',\n                          '[hk]',\n                          '[pt]',\n                          '[us]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('tv series',\n                  'video game')"", ""N_SSS_E"": ""('composer',\n                  'miscellaneous crew')"", ""N_SSS_F"": ""('f',\n                   'm')""}"
3a318.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('blood',\n                    'father-son-relationship',\n                    'hardcore',\n                    'lesbian',\n                    'party')"", ""N_SSS_B"": ""('[pt]',\n                          '[sg]')"", ""N_SSS_C"": ""('distributors')"", ""N_SSS_D"": ""('tv movie',\n                  'video game')"", ""N_SSS_E"": ""('actress')"", ""N_SSS_F"": ""('f')""}"
3a1336.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('based-on-novel',\n                    'dancing',\n                    'father-daughter-relationship',\n                    'father-son-relationship',\n                    'love',\n                    'marriage',\n                    'murder',\n                    'new-york-city',\n                    'non-fiction')"", ""N_SSS_B"": ""('[cn]',\n                          '[co]',\n                          '[cu]',\n                          '[ee]',\n                          '[il]',\n                          '[lv]',\n                          '[rs]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('movie',\n                  'video movie')"", ""N_SSS_E"": ""('producer')"", ""N_SSS_F"": ""('m')""}"
3a336.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('flashback')"", ""N_SSS_B"": ""('[fi]',\n                          '[in]')"", ""N_SSS_C"": ""('distributors')"", ""N_SSS_D"": ""('tv movie',\n                  'tv series')"", ""N_SSS_E"": ""('actress',\n                  'producer')"", ""N_SSS_F"": ""('f')""}"
3a1071.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('dog',\n                    'father-son-relationship',\n                    'friendship',\n                    'surrealism')"", ""N_SSS_B"": ""('[id]',\n                          '[ro]',\n                          '[rs]',\n                          '[za]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('episode',\n                  'movie',\n                  'video movie')"", ""N_SSS_E"": ""('production designer')"", ""N_SSS_F"": ""('m')""}"
3a688.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('brazilian-country-music',\n                    'dead-daughter',\n                    'space-world')"", ""N_SSS_B"": ""('[fi]',\n                          '[in]',\n                          '[ng]',\n                          '[nl]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('episode',\n                  'movie',\n                  'video movie')"", ""N_SSS_E"": ""('actor',\n                  'miscellaneous crew')"", ""N_SSS_F"": ""('f',\n                   'm')""}"
3a979.sql,1,"{""###_A"": ""1975"", ""###_B"": ""1875"", ""N_SSS_A"": ""('cigarette-smoking',\n                    'dog',\n                    'family-relationships',\n                    'hospital',\n                    'independent-film',\n                    'lesbian',\n                    'marriage',\n                    'non-fiction',\n                    'number-in-title',\n                    'police')"", ""N_SSS_B"": ""('[ca]',\n                          '[fi]',\n                          '[fr]',\n                          '[jp]',\n                          '[mx]',\n                          '[nl]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('tv series',\n                  'video game',\n                  'video movie')"", ""N_SSS_E"": ""('editor')"", ""N_SSS_F"": ""('f')""}"
3a991.sql,1,"{""###_A"": ""1990"", ""###_B"": ""1950"", ""N_SSS_A"": ""('attracted-to-light',\n                    'emergency-contraception',\n                    'fearless-fred',\n                    'folding',\n                    'ice-milk',\n                    'inside-car-in-car-wash',\n                    'marching-formation-on-football-field',\n                    'martin-luther-king-high-school',\n                    'military-encampment',\n                    'partial-recall',\n                    'press-gallery',\n                    'sitting-on-a-porch',\n                    'the-factory-manhattan-new-york-city')"", ""N_SSS_B"": ""('[be]',\n                          '[ca]',\n                          '[fi]',\n                          '[gb]',\n                          '[hk]',\n                          '[ie]',\n                          '[pt]',\n                          '[se]')"", ""N_SSS_C"": ""('distributors',\n                  'production companies')"", ""N_SSS_D"": ""('episode',\n                  'movie',\n                  'tv movie')"", ""N_SSS_E"": ""('producer',\n                  'writer')"", ""N_SSS_F"": ""('f',\n                   'm')""}"
3a1164.sql,1,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('lesbian',\n                    'marriage')"", ""N_SSS_B"": ""('[ddde]',\n                          '[mx]')"", ""N_SSS_C"": ""('distributors')"", ""N_SSS_D"": ""('episode',\n                  'movie',\n                  'video movie')"", ""N_SSS_E"": ""('writer')"", ""N_SSS_F"": ""('m')""}"
4a363.sql,2,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('B3626',\n                           'C4532',\n                           'C4652',\n                           'C5325',\n                           'D5215',\n                           'D5361',\n                           'J5453',\n                           'M265',\n                           'M6263',\n                           'N2425',\n                           'P4525',\n                           'T5234',\n                           'T5252')"", ""N_SSS_C"": ""('(executive producer)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'director',\n                   'producer')"", ""N_SSS_E"": ""('31')""}"
4a395.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('A352',\n                           'A3632',\n                           'A6145',\n                           'E5626',\n                           'G6263',\n                           'H6325',\n                           'J1236',\n                           'J1326',\n                           'J51',\n                           'J5212',\n                           'J525',\n                           'K2416',\n                           'K3252',\n                           'M2425',\n                           'M2632',\n                           'M6562',\n                           'N265',\n                           'T6252')"", ""N_SSS_C"": ""('(adprom associate)',\n                   '(assistant floor manager)',\n                   '(associate producer)',\n                   '(developer)',\n                   '(director of photography)',\n                   '(executive producer)',\n                   '(producer)',\n                   '(story editor)',\n                   '(voice)',\n                   '(voice: Japanese version)',\n                   '(writer)')"", ""N_SSS_D"": ""('actor',\n                   'cinematographer',\n                   'director',\n                   'editor',\n                   'miscellaneous crew',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('19')""}"
4a199.sql,2,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('C6426',\n                           'D52',\n                           'E4523',\n                           'H6431',\n                           'J2325',\n                           'N25',\n                           'N5252',\n                           'S5',\n                           'S5162',\n                           'T5252')"", ""N_SSS_C"": ""('(executive producer)',\n                   '(voice)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'director',\n                   'producer')"", ""N_SSS_E"": ""('37')""}"
4a457.sql,2,"{""N_SSS_A"": ""('f')"", ""N_SSS_B"": ""('B6245',\n                           'C6452',\n                           'D6262',\n                           'M2423',\n                           'S6154',\n                           'Z3526')"", ""N_SSS_C"": ""('(production coordinator)')"", ""N_SSS_D"": ""('actress',\n                   'miscellaneous crew',\n                   'writer')"", ""N_SSS_E"": ""('26')""}"
